i,group,x1,x2,omega1,omega2,A1,A2,res1,res2,lambda_min,lambda_max,anisotropy,detG,logdetG,lambda_radial,lambda_tangent,ratio_tangent_radial
920,0,0.42661292338367607,0.16447133136407044,1.0062579773375426,0.44276855135813314,1.0116181413519465,0.4446246604586822,-0.005360164014403868,-0.0018561091005490638,2.0867314006565887,2.4601984176639022,1.178972251478941,5.133773289984917,1.6358409229201556,2.0899250146235113,2.457004803696979,1.1756425644484643
921,0,0.42692783894450015,0.16453092071615494,1.0062579773375426,0.44276855135813314,1.0123849435163779,0.44476325760016394,-0.006126966178835236,-0.001994706242030797,2.08703288288776,2.461595915364315,1.1794715529150093,5.13743161974752,1.6365532697089602,2.090226445031855,2.4584023532202197,1.1761416372199587
925,0,0.4269733910767763,0.16452722704078482,1.0062579773375426,0.44276855135813314,1.0124972354170045,0.44474735830694806,-0.006239258079461907,-0.001978806948814915,2.087055753585924,2.4617949107864674,1.179553975286322,5.137903232705444,1.6366450648601698,2.0902523814677636,2.458598282904627,1.1762207782670784
930,0,0.4264819867252184,0.1644792189075913,1.0062579773375426,0.44276855135813314,1.0112956663878714,0.4446623836593509,-0.005037689050328753,-0.0018938323012177571,2.086660848805318,2.4596256639274645,1.178737630188289,5.1324045756342285,1.6355742775577404,2.0898462761785273,2.4564402365542555,1.17541671105402
934,0,0.42661326940248767,0.16445743906039775,1.0062579773375426,0.44276855135813314,1.0116205406624286,0.44458406013052076,-0.005362563324885938,-0.0018155087723876195,2.086708131302165,2.460196350291968,1.1789844077315863,5.133711728754159,1.6358289314284424,2.0899052367851945,2.456999244808938,1.1756510302775391
936,0,0.4266145820957406,0.1644565133221239,1.0062579773375426,0.44276855135813314,1.0116238680721792,0.4445812100159004,-0.005365890734636558,-0.001812658657767252,2.086707408424523,2.460201874819086,1.1789874636408912,5.1337214784048895,1.6358308305692566,2.0899048078551754,2.457004475388434,1.175653774350615
940,0,0.4266731417236348,0.1644941325984975,1.0062579773375426,0.44276855135813314,1.0117635002351024,0.4446844731596953,-0.005505522897559789,-0.001915921801562137,2.086808471582051,2.460468644199647,1.1790582018934956,5.134526810777826,1.6359876893346288,2.0899992356368013,2.457277880144896,1.1757314731247681
941,0,0.42668753672480525,0.1644676666359672,1.0062579773375426,0.44276855135813314,1.0118018099517982,0.4446055897800921,-0.005543832614255617,-0.0018370384219589808,2.086773050561593,2.460525040451367,1.1791052408833773,5.134557344645887,1.6359936360904639,2.0899711187226147,2.4573269722903466,1.17577077992937
943,0,0.42670384088568386,0.16447004200082793,1.0062579773375426,0.44276855135813314,1.0118415898521078,0.4446106954114876,-0.005583612514565184,-0.0018421440533544775,2.086787509186364,2.460597227847115,1.1791316638685934,5.1347435602099525,1.636029902544395,2.089985754979993,2.4573989820534856,1.1757970006245375
949,0,0.4269564457039664,0.16451854559077456,1.0062579773375426,0.44276855135813314,1.0124565885768855,0.4447239234273068,-0.006198611239342844,-0.0019553720691736776,2.087030452238325,2.4617183631088717,1.1795315973797587,5.137681188642498,1.6366018470627433,2.090228461324804,2.4585203540223923,1.176196956223705
951,0,0.42673665048206244,0.16447536580938768,1.0062579773375426,0.44276855135813314,1.0119215797186525,0.44462255644977633,-0.005663602381109856,-0.001854005091643185,2.086817505901677,2.4607426274966,1.1791843898843262,5.135120792578394,1.6361033664881537,2.090015971698572,2.4575441616997056,1.175849464778224
952,0,0.4265459672945911,0.16447560410680523,1.0062579773375426,0.44276855135813314,1.0114532127759117,0.4446446488272485,-0.0051952354383690835,-0.0018760974691153787,2.0866957156558072,2.45990558670281,1.1788520809464116,5.133074448690539,1.6357047874064623,2.0898850843708527,2.4567162179877653,1.1755269399070067
953,0,0.4267756026793875,0.16448528803338452,1.0062579773375426,0.44276855135813314,1.0120161422807408,0.4446471510508048,-0.005758164943198141,-0.0018785996926716786,2.0868591457219523,2.4609161552478245,1.1792440138054774,5.135585385433825,1.6361938359938908,2.090056968153022,2.457718332816754,1.1759097336895241
954,0,0.4267840107798653,0.16448503325308345,1.0062579773375426,0.44276855135813314,1.0120368219339908,0.4446454635787617,-0.005778844596448174,-0.0018769122206285793,2.0868640999388837,2.460953000927557,1.1792588702827507,5.1356744692725815,1.6362111822279495,2.0900623834905274,2.4577547173759124,1.1759240952757195
959,0,0.42679226424023653,0.16451258944384117,1.0062579773375426,0.44276855135813314,1.0120540138480858,0.44472497926716703,-0.005796036510543168,-0.0019564279090338865,2.086915674464831,2.460996240525761,1.1792504463108502,5.135891629152232,1.6362534659221013,2.090107446684962,2.4578044683056293,1.1759225451322406
960,0,0.426606782333902,0.1644739636067594,1.0062579773375426,0.44276855135813314,1.011602764619346,0.44463303491100137,-0.00534478728180332,-0.0018644835528682235,2.0867319152418533,2.4601721383172306,1.1789593672036667,5.133719718015359,1.6358304876621006,2.0899245796941064,2.456979473864977,1.175630689134531
962,0,0.42663927546369546,0.16446907843937647,1.0062579773375426,0.44276855135813314,1.0116831166434073,0.4446151260723686,-0.005425139305864635,-0.0018465747142354383,2.086744488161618,2.460313525838753,1.1790200188841722,5.134045689193496,1.6358939817458311,2.0899399154097544,2.457118098590616,1.1756883920315349
969,0,0.4265141366591439,0.1644601857875115,1.0062579773375426,0.44276855135813314,1.0113767507661124,0.44460319917931285,-0.005118773428569812,-0.0018346478211797024,2.086649157347004,2.459761831405006,1.1788094911616014,5.13265995277558,1.635624034116152,2.089840866106182,2.456570122645828,1.1754819050997602
974,0,0.42671233089133437,0.16446337704331848,1.0062579773375426,0.44276855135813314,1.0118631865316605,0.4445902850121298,-0.005605209194117888,-0.0018217336539966822,2.0867817201493915,2.4606327968222703,1.1791519798468022,5.134803540408784,1.6360415837214215,2.089982037203877,2.4574324797677845,1.1758151199497908
975,0,0.42659465526577234,0.16448719448877294,1.0062579773375426,0.44276855135813314,1.0115715037158792,0.44467302668933933,-0.005313526378336597,-0.0019044753312061902,2.0867465246636714,2.460122327075328,1.1789272429586697,5.1336517162719435,1.6358172414785273,2.089935306707764,2.4569335450312355,1.175602678774587
976,0,0.4268820193839707,0.16450741609022873,1.0062579773375426,0.44276855135813314,1.0122750376683123,0.44469979758018974,-0.006017060330769652,-0.001931246222056593,2.0869643235043216,2.4613888893619538,1.179411100439378,5.136830798368323,1.6364363131128696,2.0901616214215286,2.4581915914447467,1.1760772785469666
977,0,0.426612188852153,0.16448937154983417,1.0062579773375426,0.44276855135813314,1.011614325206037,0.444677415048012,-0.005356347868494371,-0.0019088636898788591,2.086761429417413,2.460199857250278,1.1789559757854653,5.133850170768105,1.6358558983004827,2.0899504981927426,2.4570107884749484,1.175631092985033
981,0,0.4267040597649177,0.16448682103319054,1.0062579773375426,0.44276855135813314,1.0118402541696918,0.4446596564284589,-0.00558227683214918,-0.0018911050703257493,2.086815929073282,2.4606024863973364,1.1791181254256797,5.134824463731285,1.6360456585179952,2.090009985037004,2.4574084304336137,1.1757878900229775
998,0,0.42688286812995413,0.16448730120477525,1.0062579773375426,0.44276855135813314,1.0122793723671961,0.44464098808365793,-0.006021395029653487,-0.0018724367255247842,2.086931179274482,2.461387547100198,1.1794291884392158,5.136746416321339,1.6364198861088723,2.0901335608216236,2.458185165553057,1.1760899933049032
1002,0,0.4266887765557774,0.16448494595312188,1.0062579773375426,0.44276855135813314,1.0118029263273078,0.44465589757011337,-0.005544948989765208,-0.0018873462119802231,2.086802984346662,2.4605349153813925,1.1790930594972955,5.134651604507052,1.6360119938552409,2.089996786373561,2.4573411133544942,1.1757631061329656
1003,0,0.42646802414602347,0.16443300856307178,1.0062579773375426,0.44276855135813314,1.01126651845241,0.4445290105884159,-0.00500854111486726,-0.0017604592302827293,2.0865733686988213,2.459552276634077,1.1787518778540933,5.13203627934722,1.6355025159698724,2.0897696735489784,2.4563559717839194,1.175419474631566
1005,0,0.4267466015639504,0.16448157731582633,1.0062579773375426,0.44276855135813314,1.0119453269479477,0.44463957327770726,-0.005687349610405068,-0.0018710219195741118,2.086834335759567,2.4607878978282085,1.179196573326713,5.13525667820951,1.636129828150641,2.0900317166517293,2.4575905169360457,1.1758627858878394
1010,0,0.4269309447505212,0.16447361013262068,1.0062579773375426,0.44276855135813314,1.012398985842393,0.4445956302001473,-0.0061410085048503316,-0.0018270788420141626,2.0869390493274316,2.461595172168573,1.1795242285403036,5.137199088434477,1.6365080065127078,2.0901471341066418,2.4583870873893625,1.1761789623676955
1017,0,0.4269020179368179,0.1644733377718585,1.0062579773375426,0.44276855135813314,1.012327968589568,0.44459808094453873,-0.006069991252025453,-0.0018295295864055872,2.0869200595258524,2.461468107223792,1.1794740751991415,5.136887168848464,1.6364472868383158,2.09012684799691,2.4582613187527342,1.1761302052593738
1020,0,0.4267801229275454,0.16450736482101805,1.0062579773375426,0.44276855135813314,1.012024777691168,0.4447110910324029,-0.005766800353625312,-0.001942539674269772,2.0868991423114482,2.4609416186257724,1.1792336144716773,5.135736953188672,1.6362233487965974,2.090091649767279,2.4577491111699428,1.1759049472512848
1032,0,0.42686574664251475,0.16452643433804742,1.0062579773375426,0.44276855135813314,1.0122329434964659,0.4447571391205737,-0.005974966158923234,-0.0019885877624405413,2.086985788591658,2.461322270606737,1.1793670489091779,5.136744599900411,1.6364195324956898,2.0901775552927955,2.4581305039056,1.1760390870531863
1034,0,0.4265701563536338,0.1644687864732246,1.0062579773375426,0.44276855135813314,1.0115133839777866,0.4446220282003926,-0.0052554066402439314,-0.0018534768422594494,2.08669967377947,2.4600100066094877,1.1788998855565407,5.133302078286249,1.635749132087402,2.0898918946234684,2.456817785765489,1.1755717087979467
1036,0,0.4264248789970583,0.1644656842434203,1.0062579773375426,0.44276855135813314,1.011156909778665,0.44462926777698014,-0.004898932441122383,-0.0018607164188469971,2.086601226770151,2.459371411348978,1.1786494610452414,5.131727404004216,1.6354423284299742,2.0897873161067393,2.45618532201239,1.1753278924997248
1038,0,0.42681963102883164,0.16450948006079102,1.0062579773375426,0.44276855135813314,1.0121215762424314,0.4447128288646931,-0.005863598904888745,-0.001944277506559955,2.0869279320811254,2.4611155689298228,1.1793006989347974,5.136170824879376,1.6363078261303774,2.09012177314989,2.457921727861058,1.175970586707434
1042,0,0.4266735263920595,0.1644683630693446,1.0062579773375426,0.44276855135813314,1.0117673210644909,0.44460919483706174,-0.005509343726948224,-0.0018406434789285941,2.0867652418061136,2.4604637103837863,1.1790802631225703,5.134410149554189,1.6359649681466242,2.0899624717205976,2.4572664804693027,1.1757467005837268
1044,0,0.4267540793860628,0.16449042088352797,1.0062579773375426,0.44276855135813314,1.0119627054309064,0.4446645511656906,-0.005704728093363753,-0.001895999807557447,2.0868540025209597,2.460822980221265,1.1792022715765182,5.135378285770302,1.6361535087821157,2.09004952238017,2.457627460362054,1.1758704442387005
1048,0,0.42678556294240927,0.16451306019208176,1.0062579773375426,0.44276855135813314,1.0120375023732016,0.4447271061487724,-0.005779525035658928,-0.0019585547906392775,2.0869121860514426,2.460966947343059,1.1792383808919864,5.135821911880049,1.6362398913083027,2.090103524425035,2.4577756089694667,1.175910944241661
1050,0,0.42712252909706727,0.1645266305108272,1.0062579773375426,0.44276855135813314,1.012863593401188,0.44472886063945477,-0.006605616063645403,-0.001960309281321626,2.087149843486028,2.462449328591097,1.1798143464765478,5.139500730761182,1.636955940656097,2.0903536157133407,2.4592455563637845,1.1764734626129552
1051,0,0.4268063908791158,0.16450421320636682,1.0062579773375426,0.44276855135813314,1.012089646100298,0.44469894104024277,-0.005831668762755315,-0.0019303896821096234,2.0869106327634395,2.461056115901119,1.1792819861396004,5.136004176101536,1.636275379491211,2.0901051685472645,2.457861580117293,1.1759511516952226
1053,0,0.42691167492835747,0.16451378175987952,1.0062579773375426,0.44276855135813314,1.0123471617083895,0.44471504771653797,-0.006089184370846823,-0.0019464963584048256,2.0869939151670027,2.461520659886981,1.179457516381886,5.137178639241996,1.636504025893536,2.0901910133669652,2.458323561687019,1.176123878614831
1055,0,0.4270601032675355,0.16453928164232418,1.0062579773375426,0.44276855135813314,1.0127088541856755,0.4447727960944133,-0.006450876848132836,-0.0020042447362801363,2.087131092590556,2.462178479061147,1.1796951747794053,5.138889259155845,1.6368369586741605,2.090328763475981,2.4589808081757214,1.176360796034167
1058,0,0.42678105279448975,0.16451087738264505,1.0062579773375426,0.44276855135813314,1.0120266690299664,0.4447212405899789,-0.0057686916924237774,-0.0019526892318457723,2.0869056385007396,2.460946595215415,1.1792323283880681,5.135763325604246,1.636228483862529,2.0900973105411875,2.457754923174967,1.175904543190184
1067,0,0.4266343980850907,0.16447708588088106,1.0062579773375426,0.44276855135813314,1.0116702438903884,0.4446390522048025,-0.005412266552845768,-0.001870500846669343,2.08675488972309,2.4602941776765084,1.179004870094248,5.134030905423702,1.6358911021861284,2.089948082670069,2.4571009847295295,1.1756756089320624
1068,0,0.42662347783904303,0.16447910344523392,1.0062579773375426,0.44276855135813314,1.0116431974523463,0.4446461682650114,-0.0053852201148036904,-0.0018776169068782655,2.0867513025520195,2.4602467591243267,1.1789841732052766,5.133923129202072,1.6358701094506194,2.089943473343376,2.4570545883329697,1.1756560020268443
1069,0,0.4267638489513173,0.16451110341229325,1.0062579773375426,0.44276855135813314,1.0119843898605216,0.4447238326202701,-0.0057264125229790075,-0.001955281262136954,2.0868950307502705,2.4608711417990867,1.1792021666343064,5.135579757137259,1.636192740052683,2.090085834619681,2.457680337929676,1.1758753144111345
1074,0,0.42671667797153623,0.16449784537707618,1.0062579773375426,0.44276855135813314,1.011870014823862,0.444690424769171,-0.005612037486319332,-0.0019218734110378333,2.086842575213971,2.4606607010353874,1.179130965728494,5.1350115140765045,1.6360820856519132,2.0900344691624775,2.4574688070868813,1.175803003895741
1076,0,0.4269204197575182,0.16446693785376515,1.0062579773375426,0.44276855135813314,1.0123738818846943,0.4445773358779099,-0.006115904547151718,-0.0018087845197767294,2.0869211421286598,2.461547294065134,1.17951140767799,5.137055090334121,1.6364799756507376,2.0901304057033165,2.4583380304904767,1.1761649052051661
1077,0,0.4265406999227482,0.1644747156167138,1.0062579773375426,0.44276855135813314,1.011440374508002,0.44464264556523986,-0.00518239717045943,-0.0018740942071067135,2.086690834001686,2.4598822320126374,1.1788436465670746,5.1330137062643795,1.6356929537994949,2.0898801746212903,2.456692891393033,1.175518539879069
1079,0,0.4266157073154115,0.16446525913628116,1.0062579773375426,0.44276855135813314,1.0116256563001413,0.44460661900032783,-0.00536767896259871,-0.001838067642194685,2.0867229189245813,2.460209071653011,1.1789821491589838,5.133774655164506,1.6358411888414048,2.0899181837383565,2.4570138068392353,1.1756507149214013
